Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCB07,OUT045,2944.7017836334358
FDU50,OUT035,1840.931823782763
FDG40,OUT035,574.8657011667742
FDW10,OUT018,2672.2965464865188
FDX51,OUT013,3056.847823890895
NCP17,OUT045,1041.722952432052
FDP21,OUT035,3151.6559999815922
FDL04,OUT045,1618.4432372321544
FDV23,OUT013,1995.7961335513764
FDF24,OUT046,1312.6440677622966
FDH56,OUT027,2942.1191220269843
FDB51,OUT049,997.0669255528454
FDI58,OUT027,2827.2864463419924
FDR20,OUT013,818.3913833519711
FDC51,OUT018,1988.7832589774157
FDB16,OUT027,2530.83918694007
FDE40,OUT049,985.0397908037535
NCM17,OUT035,639.0070869908518
FDU56,OUT035,3138.698705430663
FDS32,OUT019,284.6143735600604
FDX02,OUT049,3701.797049163896
FDT39,OUT027,4092.4766823304303
FDE35,OUT017,867.9480955410938
NCI42,OUT019,567.1602011770594
DRL23,OUT046,1651.442147053211
FDA10,OUT046,2064.5712794652363
FDA11,OUT013,1525.181134247816
NCM06,OUT046,2401.5166238871325
NCT05,OUT035,4192.9119570801795
NCQ02,OUT010,495.1328416582773
NCY06,OUT049,2112.6405049444443
FDY56,OUT035,3874.30132788346
FDL02,OUT035,1666.277165110747
NCI06,OUT035,2892.4131108957345
FDQ14,OUT045,2410.5356406839364
FDQ12,OUT017,3893.4618332221303
FDP36,OUT046,787.4777203158894
FDK21,OUT027,5848.194863620732
FDO40,OUT045,2554.784000600746
NCK54,OUT019,277.90916900177
FDY09,OUT018,2825.0753510765203
NCW30,OUT049,4187.596161830078
NCC55,OUT027,1035.2646828384945
FDE58,OUT018,1811.5598205944184
FDR39,OUT013,3056.204440174942
FDU28,OUT049,3081.4093800188903
FDH08,OUT017,3902.9063666564684
FDG35,OUT045,2843.015159699139
FDG22,OUT049,607.2113261401242
FDC34,OUT035,2655.5791555708092
FDP15,OUT018,3756.643120436832
FDK34,OUT010,571.5859877911239
FDU45,OUT035,1943.913141811181
FDQ04,OUT027,1047.4990298684324
FDX22,OUT018,3376.6920733547145
FDB45,OUT017,1638.4372309411006
NCH43,OUT027,5848.194863620732
DRE60,OUT046,3629.93723748274
FDD17,OUT027,5848.194863620732
NCM54,OUT017,2005.6754751180606
NCH55,OUT013,2096.367948114965
NCT06,OUT017,2647.306617518866
FDA48,OUT027,5848.194863620732
FDY58,OUT027,5848.194863620732
FDO25,OUT045,3599.3963623616796
FDN50,OUT045,1521.1186241567739
FDH35,OUT035,2624.258961492044
FDK09,OUT045,3730.575980172732
FDO16,OUT013,1417.830948060246
FDW11,OUT045,1046.7340702622625
FDU47,OUT027,2999.774760015721
NCQ42,OUT010,276.11142497882815
FDK55,OUT027,2709.906470273137
FDN08,OUT049,1888.9712792395724
FDT57,OUT045,3962.568777034552
FDJ12,OUT018,3344.2464121315547
DRL59,OUT017,785.2566981278233
NCN53,OUT046,614.4519702641308
FDO51,OUT010,130.64555458762993
FDK56,OUT017,3146.4441941148034
FDY12,OUT035,813.1703375554896
FDU15,OUT035,574.1847087690198
FDQ19,OUT046,3982.3117099519986
DRF15,OUT045,2532.563355283902
DRE25,OUT019,232.64147932740073
FDK57,OUT018,1845.7849088781902
FDD33,OUT010,570.3700873874091
FDR34,OUT027,5845.002636193788
FDU04,OUT045,2042.1451960418349
FDE35,OUT019,131.77127167716128
NCD31,OUT035,2747.1680464276506
FDJ56,OUT035,1635.061063728736
NCU53,OUT046,2525.0314075085225
FDD39,OUT035,3652.142297611352
NCU17,OUT019,247.59791948054615
FDJ20,OUT046,2071.3088762574607
NCW41,OUT018,2532.558094098342
FDL52,OUT035,601.9513013709019
FDS39,OUT035,2098.5321987390544
DRJ47,OUT045,2760.363730648761
FDP13,OUT010,130.64555458762993
DRK39,OUT010,186.11389551639974
FDF28,OUT010,275.4977611228333
FDB09,OUT045,1979.5679357000904
FDM51,OUT046,1606.69047058517
DRM49,OUT018,707.2518931000453
DRF23,OUT013,2782.870377884163
DRH01,OUT035,2847.995640754627
FDH12,OUT027,2892.541140259062
FDA28,OUT019,281.0211136347885
FDW37,OUT018,1337.094776275417
FDF02,OUT046,1649.7345672803667
DRL37,OUT046,667.1184572409139
NCF43,OUT046,2128.8617760953184
FDH08,OUT010,570.0640791399308
FDR34,OUT019,574.1369163624037
NCK19,OUT049,3115.696752071683
NCD55,OUT018,612.3728244164282
FDT27,OUT049,3772.3358591292435
FDQ57,OUT045,2430.2194999428157
FDA47,OUT035,2580.2813633751703
DRG15,OUT027,1407.1221010208587
FDE05,OUT018,2372.2733948945315
FDN46,OUT046,1696.111771430934
FDX27,OUT027,2805.90009104717
FDT51,OUT045,1759.8715865888933
FDU33,OUT013,728.5707143729875
FDJ16,OUT027,1320.4403526820493
FDD20,OUT019,279.77081662873184
FDT36,OUT049,613.5030789233446
DRF15,OUT027,4069.953536891012
FDN52,OUT010,203.17679210127648
FDC22,OUT027,5684.39258991545
FDX15,OUT045,2634.3853467749227
FDT13,OUT013,3122.6949635736783
FDU04,OUT017,2043.3481215148333
FDU31,OUT019,572.0735398646692
FDW59,OUT027,2518.5780107914857
NCO29,OUT046,2616.299341178386
FDL15,OUT035,2564.710652973732
FDI41,OUT049,2509.8357522513948
FDQ48,OUT049,1551.261288015299
DRI39,OUT013,1021.8461005514134
FDI08,OUT013,4075.6480912162383
FDC21,OUT049,1713.637862349068
FDF58,OUT035,1010.3460471273085
FDS08,OUT010,427.47400657119283
FDE47,OUT045,2005.7197257115522
NCP18,OUT019,367.2799459016577
NCR41,OUT013,1530.111159151273
FDA27,OUT013,4091.76594879282
FDA43,OUT035,3122.897010447469
FDA49,OUT045,1357.1715859131439
NCE55,OUT018,2743.9215885573876
DRM49,OUT027,1108.0671329443956
FDF22,OUT027,5848.194863620732
FDQ15,OUT018,1271.1375931301789
NCS54,OUT017,2946.339325338666
NCY05,OUT013,670.2121668541591
FDR45,OUT046,3965.1194543743904
FDK57,OUT049,2018.4911405674036
FDF41,OUT010,570.5866949152826
FDV21,OUT046,2082.454114323039
FDD51,OUT046,779.6815920455764
FDF33,OUT046,1707.2936854521738
FDA38,OUT046,3957.2450955467148
FDR56,OUT045,3048.1785750548247
NCN41,OUT017,1978.501348117704
FDC60,OUT027,2630.125448827946
FDB47,OUT045,3551.516326075401
DRH01,OUT013,2777.616328671766
FDW08,OUT046,1658.4705200041012
FDF38,OUT027,1045.7873219524965
FDY32,OUT017,2467.3268748226747
FDG34,OUT049,1661.767710335318
FDG47,OUT019,570.4211107929665
NCF18,OUT035,3038.868855245567
FDL39,OUT019,449.24935680701793
NCH55,OUT035,2053.2304042167766
DRJ35,OUT049,983.3256470384789
FDS44,OUT035,3859.3470705867344
DRE01,OUT018,3542.9082621893167
FDY39,OUT013,3177.5823486421073
FDY32,OUT018,2409.328349781948
FDR33,OUT027,2936.5748210946176
NCP50,OUT049,1268.7107515434134
FDZ47,OUT018,1504.8330967112577
FDU57,OUT049,2393.0492571913855
FDY44,OUT013,3060.6646593966884
DRH59,OUT018,1139.5497661506436
FDB03,OUT027,5845.002636193788
FDY46,OUT045,2993.071234434575
FDM39,OUT045,2817.3481685398137
FDY36,OUT035,1143.6665726445729
NCM55,OUT035,3162.3944774681
FDJ50,OUT010,130.64555458762993
DRL60,OUT013,2365.724118883587
NCJ54,OUT049,3778.3524893689355
FDX59,OUT017,573.3349503046958
FDI07,OUT013,3079.0777629580025
DRF51,OUT010,130.64555458762993
FDM14,OUT017,1659.8764706999461
FDP21,OUT045,3100.5294799863764
FDE40,OUT035,1049.8740709981641
FDE05,OUT035,2508.783472258585
FDM13,OUT027,2999.774760015721
FDC34,OUT027,4155.79165758979
NCI55,OUT018,2023.6870559495005
NCE43,OUT018,2645.9611440573794
FDW58,OUT018,1553.8910185047125
FDG60,OUT045,3902.384228988783
FDV31,OUT017,2807.522152867416
FDR47,OUT013,2998.1823829454747
FDM60,OUT019,130.64555458762993
NCF06,OUT018,3839.2951697991753
NCN26,OUT027,2946.756601442313
FDQ59,OUT049,1354.0228406097292
FDF09,OUT046,609.4788491960982
NCS06,OUT017,4190.0168135189915
FDT44,OUT046,1932.4677194877916
FDI19,OUT017,3971.946698291917
FDT22,OUT017,944.5619583030449
NCF54,OUT027,4259.080244322506
DRG25,OUT045,3100.366303619272
FDB59,OUT017,2953.2067240058573
FDQ37,OUT017,3011.1254839553703
FDP56,OUT035,760.4976981029632
FDW44,OUT035,2924.446321123174
FDJ26,OUT010,574.5460793298379
FDU43,OUT018,3571.574971307126
FDW33,OUT045,1648.219433988864
NCX53,OUT027,3116.3704640187234
FDN56,OUT010,363.82409813377865
DRF15,OUT049,2470.2622086326733
FDO33,OUT017,1833.968845537106
FDZ39,OUT010,239.9944867321036
NCJ19,OUT017,868.1772300399014
FDU01,OUT035,3047.882386677141
FDT12,OUT035,3858.985384718359
NCM18,OUT018,1023.933506762588
FDP19,OUT017,1993.3622216193808
NCR42,OUT049,615.4579741558908
FDN10,OUT046,1963.4175950374133
FDG44,OUT017,864.3205709554245
FDQ10,OUT046,2906.8726017754248
DRH13,OUT049,1633.7385028857532
FDT52,OUT013,3923.377539429859
FDM56,OUT045,1681.3770899496908
NCO43,OUT010,239.1805766168382
NCV29,OUT035,2951.634642506868
NCF06,OUT013,4205.1972327056865
FDO50,OUT035,1421.9075327103417
FDT59,OUT013,3782.620998208751
FDX40,OUT027,1035.3745669205055
FDE50,OUT017,3017.0681226576216
FDX51,OUT017,3051.6706316579807
NCD30,OUT018,1490.0769266684806
FDK15,OUT013,1611.2479134951302
FDL12,OUT045,986.8778189827796
FDK46,OUT017,4259.9656973875935
DRH49,OUT010,167.68512799164347
FDQ57,OUT046,2412.6721205774784
FDY59,OUT017,1464.1811472335546
FDO09,OUT018,3784.999449508375
NCG30,OUT035,2004.4968997594622
FDM09,OUT017,2705.5117371723372
NCN17,OUT027,2864.3389988154727
NCS42,OUT013,1425.2931572798893
FDD02,OUT019,277.84706594483396
FDE34,OUT013,3169.5105316949075
FDU38,OUT045,3102.718597864609
FDB33,OUT046,2645.3085685578167
NCJ29,OUT017,1355.019097499963
FDZ27,OUT035,761.4948644217512
FDI40,OUT013,1578.4710440597178
FDG22,OUT013,663.700199353883
FDT51,OUT017,1763.36137039152
FDF20,OUT018,2979.495494039969
FDV50,OUT035,1972.1165024343593
FDT02,OUT049,607.9195892055734
DRC49,OUT017,2391.194857215993
FDF26,OUT049,2393.7129377718106
FDV52,OUT035,1896.5407094268214
FDX59,OUT049,611.5526520355598
FDV25,OUT035,3807.379370569065
FDW23,OUT027,1043.7235690192429
FDE53,OUT018,1573.2227274430368
FDA19,OUT017,1997.4327479713743
FDH22,OUT046,2073.79572772391
NCO41,OUT013,1545.4162468007378
FDX12,OUT017,4015.85784493056
FDF17,OUT013,3073.4595290612397
FDS11,OUT045,3808.77727622038
FDR51,OUT035,2470.600416095114
FDT49,OUT010,240.28219477123073
FDC56,OUT013,1971.7111749259918
FDR13,OUT027,2946.756601442313
FDQ60,OUT035,1968.6045742168149
FDN38,OUT049,3917.5400371798382
NCL29,OUT013,2447.2192230606097
FDO13,OUT027,4245.842840111625
FDE26,OUT018,2317.523153200142
FDA31,OUT010,419.27016027958877
FDX14,OUT035,1155.787288496527
FDA34,OUT045,2919.348178672703
FDF26,OUT013,2369.6994476052273
FDE38,OUT045,2618.338005638337
DRI11,OUT046,1948.0009049561213
FDQ60,OUT027,2947.753545917636
FDL21,OUT027,1045.964684864723
DRC12,OUT027,5688.899203027238
FDC47,OUT046,3674.233852561075
FDE57,OUT045,2039.354778935016
FDT14,OUT045,1962.3733485338041
NCZ53,OUT046,3149.867605749697
FDE28,OUT018,3502.4221113401936
FDR19,OUT035,2597.8700444181763
NCF54,OUT019,421.3417128991018
FDZ08,OUT046,1336.7182825875225
NCJ05,OUT018,2397.1159042274057
FDF59,OUT046,2086.2384326558713
NCO05,OUT035,1695.847142647752
FDW24,OUT018,753.1192652273916
NCX42,OUT018,2624.7491765769028
NCA53,OUT035,759.1353718338636
FDI45,OUT019,425.8480801692072
FDG46,OUT046,1929.2970957677667
FDM20,OUT010,570.0640791399308
FDW11,OUT010,132.1609938773404
FDX08,OUT035,3026.2942290510528
NCK17,OUT035,619.1915125047166
FDK32,OUT018,2423.3105549649113
NCA42,OUT035,2611.989209146838
DRI01,OUT035,2884.7884294663213
NCL55,OUT049,4082.2167043769678
DRE25,OUT018,1445.0007117131413
FDD14,OUT017,3061.6638436546664
FDB10,OUT046,3829.4630931777315
DRN11,OUT035,2434.8533168015806
FDP38,OUT018,758.3653505892541
NCA30,OUT017,3017.5530281739225
FDT15,OUT017,3157.7503717314034
NCP55,OUT018,888.4697328829685
FDF12,OUT035,2412.4122947694927
FDM21,OUT018,3844.593145437164
FDX56,OUT035,3452.0226676965513
FDF10,OUT017,2582.224612259832
FDT32,OUT045,2979.3764907706013
FDM51,OUT018,1595.3088068826949
NCR50,OUT018,2408.4611836660983
FDI19,OUT049,3906.9484744937618
FDX21,OUT017,1664.1426525381955
FDR31,OUT035,2454.401318906645
FDY02,OUT013,4072.6693620432166
NCA29,OUT045,2926.499559094973
NCX17,OUT046,3683.3374111789494
FDM12,OUT045,3041.8269612887566
FDI53,OUT027,4231.121148788094
NCU30,OUT049,2612.779709627414
FDC56,OUT027,2969.7139705516
FDK27,OUT018,1984.9213615802137
NCK18,OUT017,2763.7870377527747
FDB52,OUT019,571.780100900876
DRG25,OUT027,5154.503467998816
FDZ13,OUT049,809.554884654975
FDB57,OUT019,574.1369163624037
FDR40,OUT046,1366.1220252008495
NCO14,OUT019,130.64555458762993
NCN19,OUT045,3026.766230165201
FDQ28,OUT019,369.3751560808015
FDO13,OUT018,2401.3363383080577
FDK48,OUT013,1384.4441147143416
FDU07,OUT018,2321.1644971861188
FDW20,OUT046,2172.004904697931
FDV12,OUT010,238.66480376605168
FDH24,OUT013,2569.387218139552
FDV59,OUT049,3591.5631068744365
FDK57,OUT045,1941.3978184056703
FDL16,OUT027,1106.5800976125388
NCQ17,OUT046,2459.233808103761
FDJ15,OUT018,3032.38711072565
FDX24,OUT049,1421.4934233999036
FDT47,OUT046,1572.3116321120092
FDT10,OUT049,990.3126026154112
FDZ37,OUT018,1342.0570262992906
FDW43,OUT027,5845.002636193788
DRN36,OUT017,1539.4548939690078
FDJ14,OUT045,1297.8511240003
FDA32,OUT013,3549.4994221883912
FDJ38,OUT019,500.87486535089914
FDQ57,OUT017,2425.0096963423334
NCQ41,OUT019,508.5788933990145
FDG56,OUT049,965.1508655883366
DRC13,OUT027,2986.193499038638
FDV55,OUT035,2575.721458231105
FDQ49,OUT045,2614.111022453004
FDE29,OUT010,131.77127167716128
FDR03,OUT013,3337.0019576318864
FDD45,OUT049,1435.1815042002754
FDN38,OUT010,572.9435103768102
FDT56,OUT046,965.7097807729152
FDT48,OUT045,3125.5589630008326
FDU03,OUT049,3023.9027055383185
FDC56,OUT010,270.61706479825057
NCO43,OUT027,2850.265086841268
FDQ27,OUT017,1710.992395217053
FDR03,OUT046,3398.120301867496
DRH23,OUT010,130.64555458762993
FDG22,OUT045,615.4039511782003
NCJ42,OUT013,1643.4987320767125
FDR24,OUT046,1373.940669329322
FDW60,OUT035,2930.1270667561853
FDJ08,OUT013,3128.2878251967354
DRL59,OUT018,789.5751016501794
FDG60,OUT010,572.4038875256671
FDW27,OUT017,2421.491181044603
FDX14,OUT018,1264.0862635168721
FDC20,OUT013,1021.0906073819433
NCS29,OUT018,3843.044595433871
FDJ56,OUT046,1646.6548216344454
FDB20,OUT019,162.6734341867886
FDL28,OUT027,5848.194863620732
FDW01,OUT018,2409.728757697177
FDL03,OUT046,2966.424680499365
FDX22,OUT049,3641.9113222991537
FDJ21,OUT035,2600.7546927961876
FDR31,OUT045,2430.5564720519465
FDG21,OUT035,2609.9754929252676
FDS22,OUT027,1049.2374414056676
FDK08,OUT035,1618.093945136885
FDE17,OUT018,2393.616544543843
NCN30,OUT017,1549.1465471173424
FDT50,OUT046,1591.0608901558032
NCX42,OUT049,2630.2584898483337
FDJ12,OUT035,3705.6366379973297
NCA18,OUT027,2946.6471417547064
FDP23,OUT019,569.8984950176146
FDX12,OUT013,3931.091179903264
FDN40,OUT018,2312.2269239580846
FDV48,OUT035,1300.6657215078808
NCY54,OUT013,2840.132084460482
FDL16,OUT010,130.64555458762993
FDR45,OUT018,3600.2468972359557
FDJ52,OUT046,2589.5327719613824
DRG01,OUT017,1263.445652157356
FDP52,OUT013,3759.595540961235
FDU58,OUT017,3154.617713781102
FDL02,OUT045,1650.7775639089796
FDG28,OUT013,3920.3706213573732
FDA19,OUT035,1983.1382886017823
FDW46,OUT027,1434.98968951823
NCD43,OUT049,1660.0800030067971
DRG39,OUT013,860.8477855258594
NCF55,OUT049,615.7866299905334
FDJ07,OUT046,2016.752447884425
FDE08,OUT046,2502.2192461188815
FDP56,OUT019,130.64555458762993
FDT45,OUT045,840.1475035943075
FDF17,OUT018,2988.1796240573162
FDX44,OUT046,1382.0833030614674
FDM28,OUT027,4864.925152149753
FDI36,OUT049,3084.934473151579
FDS07,OUT045,1845.1572090360473
FDD36,OUT045,1977.7166515361384
FDW11,OUT046,1045.2554134529264
FDN40,OUT049,2365.9763250776223
NCQ18,OUT049,1531.7963795209912
NCQ54,OUT017,2803.8187264652156
NCS42,OUT045,1453.438100603769
DRH39,OUT010,154.38463231956058
FDC09,OUT027,2866.2714866497104
FDT08,OUT010,365.23953666954185
FDC08,OUT035,3769.7942782524847
FDT20,OUT017,571.8036864252197
FDS35,OUT035,1056.2014551518637
FDX58,OUT018,3056.140900394036
FDW58,OUT046,1651.442147053211
DRD27,OUT046,1577.306271163655
FDH32,OUT019,237.8998614882636
FDS26,OUT035,4127.118725609874
FDQ31,OUT046,1396.786115104999
FDP11,OUT018,3372.499567258023
FDD58,OUT017,1600.3165906092727
FDM33,OUT045,3575.3243195170066
FDZ16,OUT049,3065.9926386856237
NCS29,OUT010,572.9435103768102
NCM18,OUT019,131.77127167716128
FDP11,OUT049,3579.3768119674064
NCC42,OUT017,2058.545508466195
DRM23,OUT046,2805.758525963575
NCN55,OUT027,5845.002636193788
FDK46,OUT013,4255.864634593649
FDR01,OUT046,3141.9680949843005
NCA05,OUT045,2542.9059475319573
NCP43,OUT017,2871.4199601610826
FDR12,OUT010,385.879811608982
FDQ01,OUT013,3989.7689289413215
FDM13,OUT046,2101.4929532840065
FDQ19,OUT017,4011.307365820557
FDK56,OUT019,492.48823597727727
NCX06,OUT010,469.819075335272
FDO56,OUT027,2947.8630056052425
FDU45,OUT045,1852.8979494176128
FDI16,OUT019,130.64555458762993
FDL32,OUT046,1910.1007711650566
FDA07,OUT046,2085.0341574610875
FDA14,OUT045,2575.764524312073
FDV46,OUT027,2999.8842197033273
NCO07,OUT035,3701.8475029830383
NCP41,OUT046,1678.5634360245454
FDY60,OUT018,2035.6186598495938
FDN38,OUT017,3953.226102317771
FDO15,OUT046,1199.5213179436196
FDT60,OUT013,1986.100657926509
FDA55,OUT035,3871.6997260933904
FDE02,OUT010,226.84588039736147
DRJ39,OUT049,3689.4806368847526
FDV34,OUT035,1130.5570331537406
FDS20,OUT027,5152.09011295276
FDF02,OUT027,2866.162026962104
FDW40,OUT017,2164.425724108118
NCB43,OUT046,3067.5486184480146
FDR58,OUT017,1402.999975390319
DRJ59,OUT035,619.2211430437395
NCD30,OUT017,1579.0096313329807
FDE14,OUT017,1570.800982909062
FDC28,OUT018,1584.7761484409953
FDU16,OUT018,1305.2191775164617
NCD19,OUT035,870.6574765708698
FDU21,OUT046,611.4979378321801
FDV59,OUT027,5845.002636193788
FDU03,OUT045,3017.665429141433
FDC33,OUT010,560.7233321602588
NCR42,OUT035,581.8460062914721
DRH59,OUT035,1157.9308647393227
NCM31,OUT035,2056.651025011731
FDS50,OUT035,3815.559602740392
FDP39,OUT046,885.5896669900965
FDQ55,OUT013,2007.9775216377327
FDV36,OUT019,281.0866751142923
FDI05,OUT027,2016.3469270072183
FDS45,OUT027,2894.0975173918728
FDA39,OUT045,623.9409594010261
FDC37,OUT010,249.11965556435123
FDJ60,OUT027,4255.318263230743
DRQ35,OUT046,2046.3730475284126
NCJ06,OUT046,2105.4765555055706
NCY42,OUT018,2375.0416090117524
DRM37,OUT049,3124.0394541938826
FDR14,OUT045,791.1249479648816
FDE51,OUT049,683.9194541968475
FDT33,OUT017,2697.1976214906645
FDR08,OUT013,1833.553051056524
FDE36,OUT010,382.1308588023177
FDL22,OUT019,227.7106306754037
FDR44,OUT013,2072.101152492908
FDI56,OUT019,215.7808420450376
FDE47,OUT010,275.58694310813297
FDV27,OUT010,208.43416483894947
FDV10,OUT049,660.6414384813478
FDC40,OUT045,1278.645363250145
NCX41,OUT013,3518.1764905003483
NCQ38,OUT027,2867.5414658103473
FDV12,OUT027,2864.3389988154727
FDE52,OUT017,1364.0171605513199
FDG20,OUT027,4470.157565515944
FDV16,OUT027,1035.347492154953
FDI32,OUT017,1834.9105671835794
FDJ32,OUT049,1006.1772999944154
FDN39,OUT018,2630.069758908102
FDY34,OUT017,2791.8125499111115
FDC14,OUT035,614.5622900080903
FDA55,OUT017,3875.1352907343976
FDZ50,OUT010,462.98485426435684
DRG13,OUT049,2633.571679526411
FDP01,OUT013,2448.4907873801767
NCG54,OUT017,2874.755626270287
FDM13,OUT045,2006.4637211979975
NCO18,OUT027,4794.098704910268
NCW41,OUT013,2489.8068527124956
FDM52,OUT027,4045.6107947550363
NCF55,OUT035,582.1746621261146
FDT09,OUT046,2208.384539773061
NCM19,OUT035,1751.8292636572037
FDW12,OUT018,2361.98297077751
FDP15,OUT019,572.3027166762279
FDK36,OUT045,768.0187907200224
FDZ25,OUT035,2972.836457901328
NCW06,OUT049,3075.328310610143
FDW60,OUT046,2950.434200488735
DRC49,OUT013,2350.7679001508736
NCT17,OUT035,3124.1541814690213
NCN06,OUT018,2439.942375305817
FDC45,OUT013,2781.188809333853
DRJ47,OUT019,418.2069347868402
NCF06,OUT045,4208.542361460465
FDE21,OUT010,270.4185387444231
DRG27,OUT013,709.1898742783346
FDW40,OUT049,2149.449164726587
NCO53,OUT046,3150.9823869332345
FDE23,OUT049,688.8643046517225
FDQ16,OUT046,1668.936982816988
FDS26,OUT045,4116.4823772913305
FDZ13,OUT010,130.64555458762993
FDS14,OUT049,2377.6064273507563
FDC10,OUT045,1880.150350711442
FDY16,OUT049,3100.9072161150166
FDJ20,OUT035,2003.400083892912
FDV43,OUT035,626.924800945659
FDZ32,OUT027,2870.075137044619
FDR23,OUT046,2817.597517466066
FDN24,OUT035,839.2023001506884
FDE34,OUT027,5146.029344528027
FDU31,OUT013,3576.704725511783
FDW33,OUT018,1568.0101406007334
FDU26,OUT046,1963.4842260631474
FDE20,OUT027,4255.318263230743
NCW05,OUT035,1655.6296430680145
FDB22,OUT018,2319.502351616318
FDO56,OUT046,1937.6223401110028
FDA19,OUT027,2998.2057474237463
DRI39,OUT045,876.420989154609
FDH52,OUT018,959.6381968273355
FDZ50,OUT035,3179.5170691959393
NCN42,OUT035,2574.86280912206
FDB53,OUT013,2479.1582819435594
DRG11,OUT017,1669.3212698031034
DRK11,OUT027,4050.3395494263727
FDQ60,OUT017,1965.268518672305
FDT36,OUT017,575.5054381363901
DRG25,OUT018,3034.1744822267433
DRJ23,OUT046,3025.7812339565326
FDG05,OUT035,2552.1129541350456
NCK06,OUT018,1985.8766933417755
FDU52,OUT017,2374.5765015531183
FDW07,OUT018,1323.4269768217112
NCM17,OUT045,683.3086305795425
FDA22,OUT045,2654.3343698485664
NCA41,OUT018,2942.1566555185905
FDF38,OUT035,616.3730146975317
FDH52,OUT046,1077.7031200665722
FDY58,OUT019,569.8984950176146
FDZ16,OUT045,3008.349450019425
NCM18,OUT017,993.1878039570515
FDA22,OUT018,2516.9525192873684
NCJ43,OUT035,2927.995499324488
FDI34,OUT027,5848.194863620732
FDG56,OUT046,1065.714803645316
FDS34,OUT046,1914.81291305905
DRC01,OUT035,761.5080551826219
FDQ04,OUT035,619.2525881826298
FDK04,OUT035,874.0093034107268
FDT51,OUT049,1727.3630299789017
FDV26,OUT017,2993.8436357579053
FDS04,OUT049,2126.886933711087
FDW43,OUT018,3532.3525519649747
FDQ28,OUT010,368.42735570142645
NCK06,OUT017,2047.9200330883227
FDS23,OUT018,1957.7070356183615
FDZ36,OUT019,495.0065113327221
FDE56,OUT018,1024.9999466347365
FDW10,OUT027,4456.69805027629
NCN14,OUT045,3006.7219482476976
NCQ18,OUT045,1586.095483059191
FDW08,OUT017,1637.5645429519427
FDU43,OUT035,3973.988018385314
FDR33,OUT010,249.29456111238284
FDM24,OUT010,365.3480485047122
NCZ05,OUT046,1706.443860330573
NCV41,OUT035,1854.619318799772
FDV11,OUT018,2752.6177108299885
NCY05,OUT035,581.9254983234645
FDV44,OUT018,3026.242319827497
FDW32,OUT049,1310.8296409957695
NCU18,OUT027,3103.68455874175
NCC43,OUT035,3969.931781037357
FDW19,OUT013,1745.6181137592062
FDN31,OUT035,3145.6835108906657
FDI48,OUT045,764.7313873494296
FDS24,OUT017,1373.661409733521
FDF46,OUT049,1883.7461922891932
DRG23,OUT017,2379.1507805225897
FDG14,OUT018,2343.308491067033
NCY30,OUT049,2922.2382573019067
FDO28,OUT018,1891.1914146415525
DRD24,OUT035,2096.908878776492
FDI33,OUT049,1331.9945056258532
FDN32,OUT046,3125.1878286559436
FDR16,OUT045,3628.9578410681306
FDF26,OUT046,2406.2628979266233
NCN29,OUT018,751.0417902158514
FDE20,OUT045,2849.5594981136273
FDA46,OUT046,3174.9801448330063
FDU28,OUT045,2999.3633495886115
FDQ48,OUT045,1598.0688916091556
FDV36,OUT013,2124.0180381138734
FDR14,OUT018,839.8299848011673
FDP23,OUT017,3737.726773919103
FDP56,OUT013,826.4926047738963
FDK48,OUT010,155.01933514099284
FDR48,OUT046,2452.73699754624
NCY29,OUT049,898.9310279269288
FDM22,OUT018,843.5540745120661
DRJ01,OUT013,2444.635745038612
FDZ43,OUT045,3976.1998358919955
FDV03,OUT035,2577.881013554858
FDX11,OUT027,5033.343005291596
NCA41,OUT027,5731.011834477763
FDE38,OUT017,2621.0489608617945
FDI27,OUT018,740.980628662264
FDN32,OUT013,3089.4732254086925
NCN43,OUT017,2058.7399792755787
FDB47,OUT027,5848.194863620732
FDV03,OUT017,2540.252460034353
NCN30,OUT045,1572.8708634487707
NCV54,OUT010,272.12916315936604
FDV07,OUT013,1687.3653651134014
FDP07,OUT049,3030.864177477837
FDK48,OUT018,1118.7745876810254
FDM15,OUT019,365.192531475885
FDY19,OUT027,2946.756601442313
FDK46,OUT046,4261.878455553135
FDY11,OUT045,1056.0874137070375
FDH09,OUT046,831.8876638210891
FDO08,OUT027,4245.842840111625
FDU14,OUT013,4136.2621935356665
FDD22,OUT027,2942.1191220269843
FDM27,OUT017,2585.516083571727
FDL02,OUT027,2874.8721897749106
NCA17,OUT035,2574.4357122208125
FDE38,OUT019,383.51566852287556
NCG07,OUT049,3149.7710803722193
DRC27,OUT013,3930.872448283092
FDA27,OUT035,4150.926893981529
FDW40,OUT045,2069.392836946864
DRI11,OUT013,1909.637372253163
FDN50,OUT046,1517.7141656668434
FDR12,OUT046,2932.8861007257096
FDT34,OUT027,2866.162026962104
FDW11,OUT035,980.0698918176978
NCO30,OUT027,5150.797827119628
FDZ34,OUT017,3140.472828773842
FDU45,OUT017,1905.7141768251859
NCD42,OUT035,579.4923169582792
FDX25,OUT045,3035.506108179314
NCR29,OUT046,956.8607287024856
FDX43,OUT019,385.18941662274955
FDB04,OUT010,198.24774648127413
FDR49,OUT027,1111.3207215780035
FDS39,OUT018,2025.8978977446318
FDW58,OUT045,1629.6923170684108
FDG22,OUT019,130.64555458762993
FDG31,OUT017,1019.0616517959597
